year,countries,region,hf_score,hf_rank,hf_quartile,pf_rol_procedural,pf_rol_civil,pf_rol_criminal,pf_rol_vdem,pf_rol,pf_ss_homicide,pf_ss_homicide_data,pf_ss_disappearances_disap,pf_ss_disappearances_violent,pf_ss_disappearances_violent_data,pf_ss_disappearances_organized,pf_ss_disappearances_fatalities,pf_ss_disappearances_fatalities_data,pf_ss_disappearances_injuries,pf_ss_disappearances_injuries_data,pf_ss_disappearances_torture,pf_ss_killings,pf_ss_disappearances,pf_ss,pf_movement_vdem_foreign,pf_movement_vdem_men,pf_movement_vdem_women,pf_movement_vdem,pf_movement_cld,pf_movement,pf_religion_freedom_vdem,pf_religion_freedom_cld,pf_religion_freedom,pf_religion_suppression,pf_religion,pf_assembly_entry,pf_assembly_freedom_house,pf_assembly_freedom_bti,pf_assembly_freedom_cld,pf_assembly_freedom,pf_assembly_parties_barriers,pf_assembly_parties_bans,pf_assembly_parties_auton,pf_assembly_parties,pf_assembly_civil,pf_assembly,pf_expression_direct_killed,pf_expression_direct_killed_data,pf_expression_direct_jailed,pf_expression_direct_jailed_data,pf_expression_direct,pf_expression_vdem_cultural,pf_expression_vdem_harass,pf_expression_vdem_gov,pf_expression_vdem_internet,pf_expression_vdem_selfcens,pf_expression_vdem,pf_expression_house,pf_expression_bti,pf_expression_cld,pf_expression,pf_identity_same_m,pf_identity_same_f,pf_identity_same,pf_identity_divorce,pf_identity_inheritance_widows,pf_identity_inheritance_daughters,pf_identity_inheritance,pf_identity_fgm,pf_identity,pf_score,pf_rank,ef_government_consumption,ef_government_consumption_data,ef_government_transfers,ef_government_transfers_data,ef_government_investment,ef_government_investment_data,ef_government_tax_income,ef_government_tax_income_data,ef_government_tax_payroll,ef_government_tax_payroll_data,ef_government_tax,ef_government_soa,ef_government,ef_legal_judicial,ef_legal_courts,ef_legal_protection,ef_legal_military,ef_legal_integrity,ef_legal_enforcement,ef_legal_regulatory,ef_legal_police,ef_gender,ef_legal,ef_money_growth,ef_money_growth_data,ef_money_sd,ef_money_sd_data,ef_money_inflation,ef_money_inflation_data,ef_money_currency,ef_money,ef_trade_tariffs_revenue,ef_trade_tariffs_revenue_data,ef_trade_tariffs_mean,ef_trade_tariffs_mean_data,ef_trade_tariffs_sd,ef_trade_tariffs_sd_data,ef_trade_tariffs,ef_trade_regulatory_nontariff,ef_trade_regulatory_compliance,ef_trade_regulatory,ef_trade_black,ef_trade_movement_open,ef_trade_movement_capital,ef_trade_movement_visit,ef_trade_movement,ef_trade,ef_regulation_credit_ownership,ef_regulation_credit_private,ef_regulation_credit_interest,ef_regulation_credit,ef_regulation_labor_minwage,ef_regulation_labor_firing,ef_regulation_labor_bargain,ef_regulation_labor_hours,ef_regulation_labor_dismissal,ef_regulation_labor_conscription,ef_regulation_labor,ef_regulation_business_adm,ef_regulation_business_burden,ef_regulation_business_start,ef_regulation_business_impartial,ef_regulation_business_licensing,ef_regulation_business_compliance,ef_regulation_business,ef_regulation,ef_score,ef_rank,population
2014,Denmark,Europe,9.04,3,1,9.572228969,8.422926845,8.17412538,9.095438984,8.723093731,9.625330995,1.288861377,10,10,0,10,10,0,10,0,8.7575,9.8725,9.804285714,9.714808355,9.9,9.5875,9.4225,9.636666667,10,9.818333333,9.8575,10,9.92875,9.805,9.866875,9.29,10,,10,10,9.8075,9.9275,9.7375,9.824166667,9.7675,9.720416667,10,0,10,0,10,9.8275,9.5475,9.78,9.92,9.72,9.759,10,,10,9.93975,10,10,10,10,10,10,10,10,10,9.68,1,1.358823529,35.38,4.469325073,20.79757698,8.646467931,19.73736224,3,52,2,56,2.5,7.025,4.799923307,8.625510114,8.35248017,7.893010356,10,9.22355,6.7295,9.727176308,8.404182032,1,8.619426122,9.976789529,-0.116052353,9.471857958,1.320355104,9.887049159,0.564754204,10,9.833924162,9.8166,0.2751,8.94,5.3,6.5444,8.639,8.433666667,7.36467338,9.963313765,8.663993572,10,10,6.923076923,7.743794892,8.222290605,8.829987711,10,10,10,10,10,8.123889139,5.684188102,8,10,3,7.468012873,3.867380592,7.555555556,9.854966985,9.925,9.872664123,8.542787559,8.269725802,8.579246225,8.13,11,100000
2014,Dominican Republic,Americas,7.54,60,2,5.519735811,4.563805814,3.386694058,6.177170938,4.490078561,4.943583714,17.39407202,10,10,0,7.5,10,0,10,0,6.6675,9.3175,9.069285714,7.006434714,9.7675,9.4275,9.28,9.491666667,6.666666667,8.079166667,9.425,6.666666667,8.045833333,9.745,8.895416667,8.535,7.5,8.888888889,6.666666667,7.685185185,8.67,9.92,8.075,8.888333333,9.325,8.60837963,6.972992193,1,10,0,8.486496096,6.8375,5.67,7.6425,9.906666667,7.233333333,7.458,5,7.777777778,3.333333333,6.411121441,10,10,10,7.5,10,10,10,10,9.375,7.55,74,8.011764706,12.76,9.215506303,3.379091869,10,13.52350187,9,25,7,33,8,8.4525,8.735954202,4.330593325,4.011827133,5.017106299,5,4.087583333,4.1315,7.933302735,2.604562999,1,4.639559478,9.380419835,3.097900827,9.157886865,2.105282837,9.400271548,2.998642261,10,9.484644562,8.893333333,1.66,8.54,7.3,6.4376,8.906,7.956977778,4.81737925,8.868643095,6.843011173,10,8.196424842,3.846153846,10,7.347526229,8.036878795,5,8.321,10,7.773666667,5.566666667,4.99987625,7.454064,8,2.782027941,10,6.46710581,3.50663982,4.444444444,9.233002815,4.03,7.914967694,6.457852836,5.931151268,6.723974581,7.52,49,100000
2014,Ecuador,Americas,6.77,98,3,4.644962021,4.375666018,3.596842805,6.590275422,4.205823615,7.603584436,8.243669541,10,10,0,5,10,0,10,0,8.425,8.39,8.830714286,8.217149361,9.5275,9.44,9.675,9.5475,10,9.77375,9.1325,10,9.56625,9.4925,9.529375,3.1325,5,7.777777778,3.333333333,5.37037037,8.31,9.8,8.8975,9.0025,3.2025,5.176967593,8.080360574,1,10,0,9.040180287,6.345,5.1525,3.8475,5.926666667,5.12,5.278333333,2.680555556,4.444444444,3.333333333,4.955369391,10,10,10,7.5,10,10,10,10,9.375,7.32,87,6.026470588,19.51,9.591280654,2,5.564934369,30.52272971,7,35,4,48,5.5,5.955,6.527537122,2.81471601,3.450500537,4.885057608,2.5,4.411283333,4.0655,8.657277624,4.413830384,1,4.399770687,8.298585552,8.507072241,9.202345331,1.994136674,9.28537443,3.57312785,0,6.696576328,6.533333333,5.2,7.62,11.9,4.7164,13.209,6.289911111,2.835864624,3.403582009,3.119723316,10,4.486880302,3.076923077,10,5.854601126,6.316058888,8,9.806,10,9.268666667,4.433333333,2.395344161,5.425053719,6,0.640811349,3,3.649090427,2.064896822,3.111111111,8.152066893,5.5725,9.058767072,2.66910049,5.104740398,6.007499164,5.99,130,100000
2014,Egypt,Middle East/Africa,4.41,158,4,2.433110671,3.823304071,4.274757342,4.008723589,3.510390695,9.26939304,2.513287942,0,8.88313809,184,7.5,3.732648292,338,4.558015563,547,0.81,2.19,3.953400278,6.611396659,2.8925,8.695,6.6725,6.086666667,3.333333333,4.71,4.775,3.333333333,4.054166667,0.985,2.519583333,2.5275,2.5,5.555555556,3.333333333,3.796296296,5.3175,5.6125,3.42,4.783333333,2.97,3.519282407,6.272898213,11,4.497207831,20,5.385053022,2.3275,1.7675,0.715,4.786666667,2.216666667,2.362666667,3.583333333,5.555555556,3.333333333,4.043988382,0,0,0,0,0,0,0,0.9,0.225,3.59,157,8.038235294,12.67,6.338118361,13.93910561,2.378916245,41.67379314,8,26,5,39,6.5,3.725,5.39605398,5.08218129,4.11422549,4.90322096,1.666666667,4.1287,3.329,8.612121296,3.890328827,0.411764706,3.152333341,8.673346001,6.633269993,9.471364562,1.321588594,7.97083989,10.14580055,10,9.028887613,8.5,2.25,6.64,16.8,0,141.96,5.046666667,4.794260258,2.407121734,3.600690996,9.483600837,1.657258123,4.615384615,5.199405142,3.82401596,5.488743615,2,0,10,4,10,4.709991661,7.063514952,8,0.640811349,0,5.069052994,4.183245489,1.333333333,9.655630233,2.1375,7.996719358,5.605944025,5.152062073,4.740371689,5.56,144,100000
2014,El Salvador,Americas,7.59,56,2,5.390642292,4.77388755,3.362432861,5.66023729,4.508987568,0,62.42448683,10,10,0,7.5,10,0,10,0,6.2925,8.61,8.914642857,4.457321429,9.33,8.935,9.435,9.233333333,10,9.616666667,9.685,10,9.8425,9.465,9.65375,8.2025,7.5,7.777777778,10,8.425925926,9.8375,9.9275,9.5675,9.7775,8.4275,8.708356481,5.217072688,1,10,0,7.608536344,6.5375,5.39,7.1675,9.89,8.243333333,7.445666667,5.436507937,7.777777778,6.666666667,6.987031078,10,10,10,10,10,10,10,10,10,7.7,69,6.026470588,19.51,9.476085334,2.422766824,10,13.00669722,8,30,8,30,8,8.3275,8.366011184,5.124275032,3.939394626,4.532608731,4.166666667,3.163616667,3.833,8.165020936,4.532258168,1,4.682105103,9.753023436,-1.234882821,9.095485648,2.261285879,9.778844977,1.105775113,10,9.656838515,9.226666667,1.16,8.8,6,6.568,8.58,8.198222222,6.344859549,8.186989555,7.265924552,10,6.994041204,4.615384615,7.854420533,6.487948784,7.98802389,8,6.306,10,8.102,5.566666667,6.172451991,7.803831098,6,2.592081308,3,5.189171844,3.220153968,4.222222222,9.014662441,4.3575,9.149955653,6.502690142,6.077864071,6.456345305,7.43,50,100000
2014,Estonia,Europe,8.86,11,1,8.002189362,7.70405002,7.02289926,8.389200249,7.576379547,9.095951509,3.109926811,10,10,0,10,10,0,10,0,9.375,9.7525,9.875357143,9.485654326,9.7925,9.8625,9.835,9.83,10,9.915,9.4825,10,9.74125,9.84,9.790625,9.6025,10,10,6.666666667,8.888888889,9.0175,9.8825,9.6725,9.524166667,9.8025,9.454513889,10,0,10,0,10,9.285,8.9275,9.775,9.896666667,8.353333333,9.2475,10,10,10,9.8495,10,10,10,10,10,10,10,10,10,9.44,12,3.720588235,27.35,6.436274438,13.57887281,8.46526916,20.37155794,9,21,4,43,6.5,7.7525,6.574926367,7.982274713,7.333237122,7.285058983,8.333333333,7.112283333,5.931,9.504907725,7.105797378,1,7.573486573,6.946558601,15.267207,9.599760994,1.000597516,9.971036896,-0.144815519,10,9.129339123,9.8166,0.2751,8.94,5.3,6.5444,8.639,8.433666667,7.903339697,9.875740422,8.88954006,10,10,5.384615385,7.743794892,7.709470092,8.758169205,10,10,10,10,6.666666667,4.259562424,8.659380758,4,9.257481343,3,5.973848532,5.02710742,9.555555556,9.817568311,9.6525,9.255622592,9.092044556,8.733399739,8.235749424,8.05,14,100000
2014,Eswatini,Middle East/Africa,5.63,135,4,,,,4.335241557,4.335241557,6.860465116,10.8,10,10,0,7.5,10,0,10,0,6.1725,8.4225,8.870714286,7.865589701,6.06,7.565,5.8775,6.500833333,6.666666667,6.58375,6.6225,6.666666667,6.644583333,8.095,7.369791667,1.3625,0,,0,0,0.8325,2.2225,2.015,1.69,3.125,1.544375,10,0,0,1,5,3.7375,2.5075,2.015,4.986666667,1.63,2.975333333,3.273809524,,3.333333333,3.645619048,0,10,5,2.5,0,5,2.5,10,5,5.19,138,5.391176471,21.67,9.940054496,0.72,0,51.96375977,7,33,7,33,7,3.665,5.199246193,3.494846943,5.12430857,5.091677767,3.3,5.44735,1.591,7.269266228,5.9526745,0.529411765,3.562680971,9.7415172,1.292413998,9.189071674,2.027320816,8.862946627,5.685266864,5,8.198383875,0,17.69,8.48,7.6,5.4704,11.324,4.650133333,6.018621728,9.713610556,7.866116142,10,1.657258123,0.769230769,9.624430794,4.016973229,6.633305676,8,8.328,10,8.776,8.9,4.656124917,5.836325917,10,6.891782367,10,7.714038867,4.105006735,3.555555556,8.792388146,3.355,9.348620967,8.766974089,6.320590915,7.603543261,6.24,118,100000
2014,Ethiopia,Middle East/Africa,4.9,153,4,2.110820381,3.730377404,3.283698259,4.895488703,3.041632015,7.801856862,7.561612396,5,9.860116988,25,5,9.846165698,9,9.944974433,6,2.7975,3.5875,6.57660816,7.189232511,5.3175,8.9725,7.63,7.306666667,6.666666667,6.986666667,7.3775,3.333333333,5.355416667,5.42,5.387708333,1.8475,0,1.111111111,0,0.37037037,6.0725,7.8125,6.0725,6.6525,3.8825,3.188217593,10,0,0,41,5,4.0725,2.6975,1.295,5.03,2.326666667,3.084333333,1.111111111,1.111111111,3.333333333,2.727977778,0,0,0,7.5,5,5,5,2.6,3.775,4.61,150,8.341176471,11.64,8.653950954,5.44,1.90648266,43.32731069,7,35,3,48,5,4.4575,5.671822017,3.966157788,4.315620345,4.440053785,1.666666667,5.67455,5.547,7.012101103,4.634725927,0.882352941,4.383161837,8.024989668,9.87505166,4.691504835,13.27123791,8.521637104,7.39181448,0,5.309532902,6.253333333,5.62,6.54,17.3,5.2944,11.764,6.029244444,4.777471966,0.993519573,2.885495769,10,1.657258123,0,0.221251283,0.626169802,4.885227504,2,10,5,5.666666667,6.666666667,4.98632297,6.771170876,10,7.047193249,10,7.57855896,3.960660883,1.333333333,8.13691263,4.88,8.812064244,6.569946101,5.615486199,6.286903942,5.31,147,100000
2014,Fiji,Asia Pacific,7.1,81,3,,,,5.986294818,5.986294818,9.34365386,2.257830721,10,10,0,,10,0,10,0,5.5525,9.13,9.11375,9.22870193,7.78,9.5875,9.4875,8.951666667,6.666666667,7.809166667,8.6125,6.666666667,7.639583333,8.18,7.909791667,5.8475,5,,3.333333333,4.166666667,6.09,9.3675,8.0625,7.84,7.69,6.386041667,10,0,10,0,10,3.6925,2.6525,2.42,7.48,3.303333333,3.909666667,3.713450292,,3.333333333,5.239112573,10,10,10,10,5,5,5,10,8.75,7.33,85,4.761764706,23.81,9.462710641,2.471851948,6.514844379,27.19804467,5,49,5,49,5,6.3075,6.409363945,3.989742124,5.785723024,4.496258523,10,7.74125,5.9295,7.709818901,4.903381051,0.882352941,5.947726309,8.338373752,8.308131238,8.523149842,3.692125395,9.891934221,0.540328896,0,6.688364454,6.653333333,5.02,7.68,11.6,0,27.492,4.777777778,,6.42368605,6.42368605,10,1.657258123,0,10,3.885752708,6.271804134,10,8.922028044,10,9.640676015,7.766666667,,,10,8.273212426,10,9.009969773,,6.888888889,7.91929603,4.69,8.619009294,7.814181339,7.18627511,8.612306966,6.79,92,100000
2014,Finland,Europe,8.93,8,1,9.537527153,8.000193647,8.475035086,8.877246457,8.670918629,9.53145199,1.611805154,10,10,0,10,10,0,10,0,9.7075,9.8,9.929642857,9.730547424,9.895,9.815,9.885,9.865,10,9.9325,9.89,10,9.945,9.705,9.825,8.8675,10,,10,10,9,9.815,9.7475,9.520833333,9.56,9.487083333,10,0,10,0,10,9.6375,9.0775,9.7875,9.893333333,9.363333333,9.551833333,10,,10,9.887958333,10,10,10,10,10,10,10,10,10,9.65,3,2.664705882,30.94,3.667364446,23.74077248,8.488835654,20.28907521,4,48-54,3,54-59,3.5,6.875,5.039181197,8.514668121,8.676900618,9.039667773,10,8.919,6.827,8.080379451,9.553437702,1,8.701381708,8.813649039,5.931754806,9.556042352,1.10989412,9.791759999,1.041200006,10,9.540362847,9.8166,0.2751,8.94,5.3,6.5444,8.639,8.433666667,8.130459424,9.123674546,8.627066985,10,10,3.076923077,7.743794892,6.940239323,8.500243244,10,8.612,10,9.537333333,3.9,4.491219496,3.706091275,8,10,3,5.516218462,5.349075897,7.555555556,9.518970299,9.0925,9.874473918,8.957532638,8.391351385,7.814967727,7.92,20,100000
2014,France,Europe,8.52,29,1,7.166971254,7.112594852,6.455264853,8.422914851,6.91161032,9.641330005,1.233824783,10,10,0,7.5,9.974715072,1,9.796504137,15,9.1125,9.67,9.436245601,9.538787803,9.7425,9.86,9.8725,9.825,10,9.9125,8.805,6.666666667,7.735833333,9.6225,8.679166667,8.8425,10,,10,10,9.805,9.6825,9.665,9.7175,9.8325,9.598125,10,0,10,0,10,9.64,8.575,9.2725,9.9,9.693333333,9.416166667,10,,6.666666667,9.020708333,10,10,10,10,10,10,10,10,10,9.09,27,2.835294118,30.36,2.432962388,28.27102804,9.42815526,17.00145659,5,50,2,60-62,3.5,8.275,5.294282353,7.279795465,7.648155963,7.592061573,9.166666667,7.907766667,5.9655,7.068798815,7.2136698,1,7.480301869,9.226555852,3.867220738,9.835774375,0.410564063,9.898459865,0.507700673,10,9.740197523,9.8166,0.2751,8.94,5.3,6.5444,8.639,8.433666667,7.134766423,9.963313765,8.549040094,10,10,5.384615385,7.743794892,7.709470092,8.673044213,8,8.001,10,8.667,2.233333333,3.029867103,6.329657707,4,8.497694811,10,5.681758826,3.197858225,8.666666667,9.8635303,9.3325,7.926033425,8.464322274,7.908485148,7.419081325,7.72,34,100000
2014,Gabon,Middle East/Africa,6.66,103,3,,,,6.98353007,6.98353007,7.661966046,8.042836801,10,10,0,5,10,0,10,0,8.37,9.44,8.972857143,8.317411594,8.9325,9.77,9.7325,9.478333333,6.666666667,8.0725,9.66,10,9.83,9.63,9.73,7.35,2.5,,3.333333333,2.916666667,8.4625,9.4625,7.035,8.32,8.37,6.739166667,10,0,10,0,10,8.95,5.82,5.23,9.59,6.053333333,7.128666667,2.671957672,,6.666666667,6.616822751,0,0,0,7.5,10,5,7.5,10,6.25,7.53,76,2.911764706,30.1,9.019073569,4.1,8.847315246,19.03439664,5,40,2,54,3.5,5.9025,6.036130704,4.169126459,3.842731901,4.817469207,3.333333333,4.95675,2.916,4.601910547,4.214662249,0.411764706,2.898704444,8.958446182,5.207769089,5.629095082,10.92726229,9.068878422,4.655607891,0,5.914104922,6.366666667,5.45,6.46,17.7,6.106,9.735,6.310888889,5.478548221,3.304168128,4.391358174,10,1.657258123,1.538461538,0.221251283,1.138990315,5.460309345,5,10,9,8,8.333333333,3.984152748,5.785301714,8,8.497694811,10,7.433413768,3.906891389,0.666666667,8.203181092,7.895,5.550865677,4.529848684,5.125408918,6.852940895,5.43,145,100000
2014,"Gambia, The",Middle East/Africa,5.57,137,4,,,,4.451323359,2.966331504,7.346364013,9.128507795,0,10,0,5,10,0,10,0,0.6625,2.66,5.474642857,6.410503435,6.2175,9.37,8.835,8.140833333,6.666666667,7.40375,7.2825,6.666666667,6.974583333,6.7225,6.848541667,3.205,0,,3.333333333,1.666666667,6.0875,9.765,7.89,7.914166667,4.9975,4.445833333,10,0,0,5,5,3.16,1.14,0.1475,5.643333333,2.956666667,2.6095,0.555555556,,0,2.041263889,0,0,0,0,0,0,0,2.4,0.6,4.39,152,9.064705882,9.18,9.57951005,2.043198117,4.995328654,32.51634971,8,30,8,30,8,6.3275,7.593408917,3.94310147,4.927926016,4.786203129,3.333333333,4.878266667,5.094,6.254444922,6.03597359,0.882352941,4.618029309,9.546804053,2.265979736,9.141050683,2.147373292,8.810525016,5.947374922,10,9.374594938,5.24,7.14,7.18,14.1,7.0108,7.473,6.476933333,6.563662754,4.517777907,5.54072033,10,10,7.692307692,10,9.230769231,7.812105724,8,1.625,9,6.208333333,10,6.379867333,7.852466196,6,10,10,8.372055588,5.06627926,2.222222222,7.712154354,2.7375,8.566266314,6.345759571,5.441696954,6.674028625,7.21,68,100000
2014,Georgia,Asia Pacific,7.91,48,2,6.124335926,6.1167474,5.615644143,6.494122273,5.952242489,9.213611525,2.705176355,10,10,0,5,10,0,9.758129796,1,5.8825,7.4175,8.294018542,8.753815034,9.7575,9.5525,9.4525,9.5875,3.333333333,6.460416667,8.5125,6.666666667,7.589583333,9.6675,8.628541667,8.1625,7.5,7.777777778,3.333333333,6.203703704,9.8,9.7775,7.8725,9.15,9.185,8.175300926,10,0,10,0,10,7.4125,6.2025,8.9375,9.926666667,8.926666667,8.281166667,5.339506173,6.666666667,6.666666667,7.390801235,10,10,10,7.5,5,5,5,10,8.125,7.64,72,7.176470588,15.6,6.930982749,11.76329331,8.810326499,19.16385725,10,20,10,20,10,7.5975,8.103055967,5.737338605,6.206317611,5.266392684,10,7.0252,7.375,9.948229639,7.279154265,1,7.354704101,8.408612528,7.95693736,8.240337963,4.399155094,9.386225841,3.068870796,10,9.008794083,9.793333333,0.31,9.7,1.5,8.278,4.305,9.257111111,7.413292529,8.080483011,7.74688777,10,10,6.153846154,9.513805153,8.555883769,8.889970662,10,8.853,10,9.617666667,6.666666667,7.389001892,7.836251976,8,9.257481343,1,6.69156698,6.202733572,8,9.903403092,7.61,9.999638041,5.942223819,7.942999754,8.0840778,8.29,5,100000
2014,Germany,Europe,8.76,16,1,8.576225816,8.599662262,7.725812115,9.186907213,8.300566731,9.744581662,0.878639081,10,10,0,10,10,0,10,0,8.9825,9.875,9.836785714,9.790683688,9.9125,9.8825,9.875,9.89,10,9.945,9.5575,6.666666667,8.112083333,9.3725,8.742291667,6.87,10,,6.666666667,8.333333333,9.8925,8.99,9.6975,9.526666667,9.785,8.62875,10,0,10,0,10,9.0125,9.7425,9.4675,9.876666667,9.163333333,9.4525,10,,10,9.863125,10,10,10,10,10,10,10,10,10,9.32,19,4.070588235,26.16,3.13787615,25.68399453,10,10.27159719,5,47,5,47,5,9.24,6.289692877,8.18977161,8.359602677,6.813667759,10,8.140566667,7.3035,7.060564448,8.186427408,1,8.006762571,8.862181957,5.689090214,9.749419654,0.626450866,9.818640593,0.906797035,10,9.607560551,9.813333333,0.28,8.94,5.3,6.5444,8.639,8.432577778,6.835299697,9.175153681,8.005226689,10,10,3.076923077,7.743794892,6.940239323,8.344510947,5,10,10,8.333333333,5.566666667,2.480474548,3.134887737,8,6.252870964,10,5.905816653,4.807809774,9.555555556,9.533777283,9.9075,9.351878598,7.55636683,8.452148007,7.563765998,7.96,16,100000
2014,Ghana,Middle East/Africa,7.46,66,2,5.122915054,6.109392415,4.713641444,7.364422844,5.315316304,9.418604651,2,10,10,0,7.5,10,0,9.900866931,3,8.8175,9.2125,9.347266704,9.382935678,9.92,9.95,9.42,9.763333333,10,9.881666667,9.73,10,9.865,9.5025,9.68375,9.5025,10,10,10,10,9.7225,9.7025,8.555,9.326666667,9.805,9.658541667,10,0,10,0,10,7.5375,5.9575,8.605,9.77,7.696666667,7.913333333,8.217592593,8.888888889,6.666666667,8.337296296,0,10,5,2.5,5,5,5,9.6,5.525,8.25,49,8.732352941,10.31,8.656675749,5.43,10,14.38282912,9,25,5,37,7,7.5025,8.378305738,6.251484647,4.686310047,5.132223999,5,5.373583333,3.108,8.769052714,5.138951567,0.941176471,5.272672824,6.681941644,16.59029178,9.16333769,2.091655776,6.901366385,15.49316807,0,5.68666143,7.286666667,4.07,7.42,12.9,7.162,7.095,7.289555556,6.799150354,0.687012873,3.743081614,10,0,3.846153846,2.54438975,2.130181199,5.790704592,8,3.7,10,7.233333333,8.9,4.655384122,5.362068665,8,0,10,6.152908798,4.098203338,6,9.340113522,3.2375,7.392734333,7.489110871,6.259610344,6.548617492,6.34,114,100000
2014,Greece,Europe,7.78,53,2,7.068642462,5.717380856,5.055447434,7.879890537,5.947156917,9.723875653,0.949867755,10,10,0,5,10,0,9.669635949,4,9.4075,9.655,9.10459085,9.414233251,9.915,9.6875,9.775,9.7925,10,9.89625,7.7575,6.666666667,7.212083333,9.1825,8.197291667,9.18,7.5,,6.666666667,7.083333333,9.8875,9.895,9.8225,9.868333333,9.7575,8.972291667,7.329036981,1,10,0,8.664518491,9.485,8.6075,8.435,9.886666667,9.01,9.084833333,6.175213675,,6.666666667,7.647808041,10,10,10,5,5,5,5,10,7.5,8.23,50,5.279411765,22.05,4.00188551,22.51308018,4.415676353,34.54513277,4,46,1,63,2.5,7.4125,4.721894725,6.332744836,5.462331279,5.019168245,8.333333333,7.0554,3.3125,8.011330187,5.62784679,1,6.144331834,9.84014933,-0.79925335,9.240566274,1.898584315,9.737551518,-1.312242411,10,9.70456678,9.8166,0.2751,8.94,5.3,6.5444,8.639,8.433666667,6.858500531,9.423080809,8.14079067,10,10,3.076923077,7.743794892,6.940239323,8.378674165,10,7.65,10,9.216666667,5.566666667,3.385164938,3.533981654,6,5.510352308,3,4.499360928,2.328573971,6,9.560675261,6.905,8.893815908,7.836599992,6.920777522,6.878935039,7.17,72,100000
2014,Guatemala,Americas,7.39,68,2,5.556840288,3.318313755,2.887342675,5.396411159,3.920832239,0.875739671,31.38745553,10,10,0,5,10,0,10,0,6.035,5.885,8.131428571,4.503584121,8.96,9.535,8.2425,8.9125,10,9.45625,9.0825,6.666666667,7.874583333,9.7525,8.813541667,8.16,5,4.444444444,6.666666667,5.37037037,9.57,9.3875,9.2925,9.416666667,8.3175,7.816134259,4.005389311,3,10,0,7.002694656,7.375,5.22,6.515,9.523333333,7.51,7.228666667,4.789272031,4.444444444,3.333333333,5.359682226,10,10,10,10,10,10,10,10,10,7.12,92,8.335294118,11.66,9.002724796,4.16,10,12.52864176,10,7,9,21,9.5,9.3125,9.230103783,5.077906542,4.075593161,5.161837813,6.666666667,4.088883333,3.39,8.330186722,3.179979781,0.941176471,4.849429348,9.294785461,3.526072693,9.52665469,1.183363275,9.316327661,3.418361697,10,9.534441953,9.406666667,0.89,8.88,5.6,7.5136,6.216,8.600088889,6.067179478,6.622498265,6.344838872,10,10,7.692307692,8.739425664,8.810577785,8.438876387,10,9.426,9,9.475333333,4.433333333,5.276453014,7.509254725,4,1.262454876,3,4.246915991,4.363437639,6,9.085741696,4.525,8.329362361,7.130412424,6.572325687,6.764858337,7.76,30,100000
2014,Guinea,Middle East/Africa,5.65,133,4,,,,4.739930179,3.718145869,7.434715087,8.824580102,10,10,0,7.5,10,0,10,0,5.295,5.9825,8.396785714,7.9157504,8.81,9.6625,7.49,8.654166667,6.666666667,7.660416667,9.58,10,9.79,8.9975,9.39375,5.48,2.5,5.555555556,3.333333333,3.796296296,8.9225,9.8375,8.06,8.94,7.33,6.386574074,2.008401818,3,10,0,6.004200909,4.65,4.4575,8.14,7.133333333,7.633333333,6.402833333,2.843915344,6.666666667,3.333333333,5.050189917,0,0,0,0,10,5,7.5,0.4,1.975,6.01,117,6.561764706,17.69,,,0,80.96791186,5,40,3,48,4,6.1175,4.169816176,3.625542505,2.788383802,2.878082659,0.833333333,4.275883333,5.387,6.374388033,3.394412048,0.647058824,3.042635,9.06824771,4.658761449,7.377580276,6.55604931,8.057204533,9.713977334,5,7.37575813,9.38,0.93,7.62,11.9,7.1916,7.021,8.063866667,5.052872114,1.264531863,3.158701989,5.817923186,0,0.833333333,2.323138468,1.052157267,4.523162277,,10,,10,3.333333333,4.03944786,7.24496642,6,8.13506942,0,4.792136172,4.172504006,0,8.868443825,4.485,8.094966138,5.067896354,5.11480172,6.635645964,5.15,149,100000
2014,Guinea-Bissau,Middle East/Africa,6.38,115,3,,,,5.619760149,5.619760149,8.895348837,3.8,5,10,0,5,10,0,10,0,6.0575,5.9075,7.423571429,8.159460133,8.035,9.425,9.42,8.96,10,9.48,9.6875,10,9.84375,9.425,9.634375,6.365,2.5,,6.666666667,4.583333333,8.8175,8.8775,9.095,8.93,7.7725,6.912708333,10,0,10,0,10,6.4675,4.565,6.0875,8.906666667,6.473333333,6.5,2.5,,3.333333333,5.583333333,10,10,10,5,5,0,2.5,5,5.625,7.29,88,7.688235294,13.86,,,0,78.73189361,10,12,7,35,8.5,5.3875,5.393933824,3.605082613,3.342295127,1.5241,1.875,4.539683333,3.481,7.195355959,0,0.411764706,2.255516209,7.04790587,14.76047065,8.315097685,4.212255786,9.698151079,-1.509244606,0,6.265288659,,,7.62,11.9,7.2868,6.783,7.4534,,5.096473178,5.096473178,10,1.657258123,0.769230769,1.548758978,1.325082624,5.96873895,8,8.023506023,5,7.007835341,3.333333333,,,8,2.523009805,0,3.464085785,,3.777777778,8.125337112,3.5775,8.999172854,7.668460095,6.429649568,5.633856898,5.1,152,100000
